time_ms,Vm_mV
34.720538,29.173877
34.733131,29.173050
34.748243,29.172055
34.750056,29.171936
34.752233,29.171793
34.754844,29.171620
34.757978,29.171414
34.761738,29.171166
34.766250,29.170868
34.771665,29.170510
34.778163,29.170081
34.785961,29.169565
34.795318,29.168946
34.806546,29.168201
34.820020,29.167307
34.836189,29.166231
34.838129,29.166102
34.840458,29.165947
34.843252,29.165761
34.846604,29.165537
34.850628,29.165269
34.855456,29.164947
34.861249,29.164560
34.868202,29.164096
34.876544,29.163538
34.886556,29.162868
34.898569,29.162063
34.912986,29.161095
34.914716,29.160979
34.916791,29.160839
34.919283,29.160672
34.922272,29.160471
34.925859,29.160229
34.930164,29.159939
34.935330,29.159592
34.941528,29.159174
34.948967,29.158672
34.957893,29.158070
34.968604,29.157346
34.981458,29.156476
34.996883,29.155430
35.015392,29.154173
35.017613,29.154022
35.020279,29.153841
35.023477,29.153623
35.027315,29.153362
35.031921,29.153048
35.037448,29.152672
35.044080,29.152219
35.052039,29.151676
35.061589,29.151024
35.073050,29.150240
35.086802,29.149298
35.088453,29.149185
35.090433,29.149049
35.092809,29.148886
35.095661,29.148690
35.099083,29.148455
35.103190,29.148174
35.108118,29.147835
35.114031,29.147429
35.121127,29.146940
35.129642,29.146354
35.139861,29.145650
35.152123,29.144804
35.166837,29.143787
35.184494,29.142564
35.186613,29.142417
35.189156,29.142241
35.192207,29.142030
35.195868,29.141775
35.200262,29.141471
35.205534,29.141104
35.211861,29.140665
35.219454,29.140137
35.228564,29.139503
35.239497,29.138741
35.252617,29.137825
35.268360,29.136725
35.270249,29.136593
35.272516,29.136434
35.275237,29.136244
35.278501,29.136015
35.282419,29.135741
35.287120,29.135411
35.292761,29.135016
35.299530,29.134541
35.307654,29.133971
35.317401,29.133286
35.329099,29.132462
35.343136,29.131473
35.344820,29.131355
35.346842,29.131212
35.349267,29.131041
35.352178,29.130835
35.355671,29.130589
35.359862,29.130293
35.364892,29.129937
35.370927,29.129511
35.378170,29.128998
35.386862,29.128383
35.397291,29.127643
35.409807,29.126755
35.424825,29.125688
35.442848,29.124405
35.445010,29.124250
35.447605,29.124065
35.450720,29.123843
35.454457,29.123577
35.458941,29.123257
35.464323,29.122872
35.470780,29.122411
35.478530,29.121857
35.487829,29.121191
35.498988,29.120392
35.512378,29.119431
35.528447,29.118277
35.530376,29.118138
35.532690,29.117972
35.535466,29.117772
35.538798,29.117532
35.542797,29.117244
35.547595,29.116899
35.553353,29.116484
35.560262,29.115985
35.568553,29.115387
35.578503,29.114668
35.590442,29.113805
35.604769,29.112767
35.606488,29.112643
35.608551,29.112493
35.611027,29.112314
35.613998,29.112098
35.617563,29.111840
35.621841,29.111529
35.626975,29.111156
35.633135,29.110709
35.640528,29.110171
35.649399,29.109526
35.660044,29.108750
35.672818,29.107819
35.688147,29.106699
35.689987,29.106565
35.692194,29.106403
35.694843,29.106210
35.698022,29.105977
35.701836,29.105698
35.706413,29.105363
35.711906,29.104961
35.718497,29.104478
35.726407,29.103898
35.735898,29.103201
35.747288,29.102364
35.760955,29.101359
35.777356,29.100151
35.779325,29.100006
35.781686,29.099831
35.784520,29.099622
35.787921,29.099371
35.792002,29.099070
35.796900,29.098708
35.802777,29.098274
35.809829,29.097753
35.818291,29.097126
35.828447,29.096374
35.840633,29.095471
35.855256,29.094385
35.872804,29.093080
35.874910,29.092924
35.877437,29.092736
35.880469,29.092510
35.884108,29.092239
35.888474,29.091913
35.893714,29.091523
35.900002,29.091054
35.907547,29.090490
35.916602,29.089814
35.927467,29.089002
35.940505,29.088026
35.956151,29.086853
35.958029,29.086712
35.960282,29.086543
35.962986,29.086340
35.966230,29.086097
35.970123,29.085804
35.974795,29.085453
35.980401,29.085032
35.987129,29.084526
35.995202,29.083918
36.004889,29.083188
36.016515,29.082312
36.030465,29.081259
36.032139,29.081132
36.034148,29.080981
36.036558,29.080798
36.039451,29.080580
36.042922,29.080317
36.047088,29.080002
36.052086,29.079624
36.058084,29.079170
36.065282,29.078624
36.073920,29.077970
36.084285,29.077183
36.096723,29.076238
36.111649,29.075103
36.129560,29.073739
36.131709,29.073575
36.134288,29.073378
36.137383,29.073142
36.141097,29.072859
36.145554,29.072518
36.150902,29.072110
36.157320,29.071620
36.165021,29.071031
36.174263,29.070324
36.185353,29.069474
36.198661,29.068454
36.214630,29.067228
36.216547,29.067081
36.218846,29.066904
36.221606,29.066692
36.224917,29.066438
36.228891,29.066132
36.233659,29.065765
36.239381,29.065325
36.246248,29.064796
36.254488,29.064161
36.264376,29.063398
36.276241,29.062482
36.290480,29.061381
36.292189,29.061249
36.294239,29.061090
36.296699,29.060900
36.299652,29.060671
36.303195,29.060397
36.307446,29.060068
36.312548,29.059672
36.318671,29.059198
36.326017,29.058628
36.334834,29.057944
36.345413,29.057122
36.358108,29.056135
36.373343,29.054948
36.391624,29.053523
36.393817,29.053352
36.396450,29.053146
36.399609,29.052899
36.403400,29.052603
36.407949,29.052248
36.413407,29.051821
36.419958,29.051309
36.427818,29.050694
36.437251,29.049955
36.448570,29.049068
36.462153,29.048002
36.463783,29.047874
36.465739,29.047720
36.468086,29.047536
36.470903,29.047315
36.474283,29.047049
36.478339,29.046730
36.483206,29.046348
36.489046,29.045888
36.496055,29.045336
36.504465,29.044674
36.514557,29.043878
36.526668,29.042923
36.541201,29.041775
36.558641,29.040395
36.560733,29.040229
36.563245,29.040031
36.566258,29.039792
36.569875,29.039505
36.574214,29.039161
36.579421,29.038749
36.585670,29.038253
36.593169,29.037658
36.602167,29.036943
36.612966,29.036085
36.625923,29.035054
36.641473,29.033815
36.643338,29.033666
36.645578,29.033488
36.648264,29.033274
36.651489,29.033016
36.655358,29.032708
36.660001,29.032337
36.665572,29.031892
36.672258,29.031358
36.680281,29.030717
36.689909,29.029947
36.701462,29.029022
36.715326,29.027910
36.731963,29.026575
36.733959,29.026415
36.736355,29.026222
36.739230,29.025991
36.742680,29.025714
36.746819,29.025381
36.751787,29.024982
36.757748,29.024502
36.764902,29.023927
36.773486,29.023235
36.783787,29.022405
36.796148,29.021407
36.810981,29.020209
36.812761,29.020065
36.814897,29.019893
36.817461,29.019685
36.820536,29.019437
36.824227,29.019138
36.828657,29.018780
36.833972,29.018349
36.840350,29.017833
36.848004,29.017213
36.857188,29.016468
36.868209,29.015573
36.881435,29.014499
36.897306,29.013208
36.899210,29.013053
36.901496,29.012867
36.904238,29.012644
36.907529,29.012376
36.911478,29.012054
36.916217,29.011668
36.921904,29.011205
36.928728,29.010648
36.936917,29.009980
36.946744,29.009177
36.958536,29.008214
36.972686,29.007056
36.989667,29.005665
36.991705,29.005498
36.994150,29.005298
36.997084,29.005057
37.000605,29.004768
37.004831,29.004421
37.009901,29.004005
37.015985,29.003506
37.023287,29.002906
37.032048,29.002186
37.042562,29.001321
37.055179,29.000282
37.070319,28.999034
37.072136,28.998884
37.074316,28.998704
37.076932,28.998488
37.080072,28.998229
37.083839,28.997918
37.088360,28.997545
37.093785,28.997097
37.100295,28.996559
37.108107,28.995913
37.117481,28.995137
37.128730,28.994205
37.142229,28.993086
37.158428,28.991742
37.160372,28.991581
37.162705,28.991387
37.165504,28.991155
37.168863,28.990876
37.172894,28.990541
37.177731,28.990138
37.183535,28.989656
37.190500,28.989076
37.198858,28.988380
37.208888,28.987545
37.220924,28.986541
37.235367,28.985336
37.237100,28.985191
37.239180,28.985017
37.241676,28.984809
37.244671,28.984559
37.248265,28.984258
37.252578,28.983898
37.257753,28.983465
37.263963,28.982945
37.271415,28.982321
37.280358,28.981572
37.291089,28.980673
37.303967,28.979593
37.319420,28.978295
37.337964,28.976736
37.340189,28.976549
37.342859,28.976324
37.346064,28.976054
37.349909,28.975730
37.354523,28.975342
37.360060,28.974875
37.366705,28.974315
37.374678,28.973643
37.384246,28.972835
37.395728,28.971865
37.409506,28.970701
37.411160,28.970561
37.413144,28.970393
37.415525,28.970192
37.418382,28.969950
37.421810,28.969660
37.425924,28.969311
37.430861,28.968893
37.436786,28.968391
37.443895,28.967789
37.452426,28.967065
37.462663,28.966197
37.474948,28.965153
37.489690,28.963900
37.507380,28.962394
37.509502,28.962214
37.512050,28.961997
37.515107,28.961736
37.518775,28.961423
37.523177,28.961048
37.528459,28.960598
37.534797,28.960057
37.542404,28.959408
37.551531,28.958628
37.562485,28.957692
37.575628,28.956568
37.591401,28.955218
37.593294,28.955056
37.595565,28.954861
37.598291,28.954627
37.601561,28.954347
37.605486,28.954011
37.610196,28.953607
37.615847,28.953122
37.622629,28.952540
37.630767,28.951841
37.640533,28.951002
37.652253,28.949994
37.666316,28.948784
37.668003,28.948638
37.670028,28.948464
37.672458,28.948254
37.675374,28.948003
37.678874,28.947702
37.683073,28.947340
37.688112,28.946905
37.694159,28.946384
37.701415,28.945758
37.710122,28.945006
37.720571,28.944103
37.733110,28.943019
37.748156,28.941717
37.766212,28.940152
37.768379,28.939965
37.770979,28.939739
37.774099,28.939468
37.777843,28.939144
37.782336,28.938754
37.787727,28.938286
37.794197,28.937724
37.801961,28.937050
37.811277,28.936240
37.822457,28.935267
37.835872,28.934099
37.837482,28.933959
37.839414,28.933791
37.841732,28.933589
37.844514,28.933346
37.847852,28.933056
37.851858,28.932706
37.856665,28.932287
37.862433,28.931784
37.869356,28.931180
37.877662,28.930455
37.887630,28.929584
37.899592,28.928538
37.913945,28.927282
37.931170,28.925773
37.933237,28.925592
37.935717,28.925375
37.938693,28.925114
37.942265,28.924800
37.946551,28.924424
37.951694,28.923973
37.957866,28.923431
37.965272,28.922781
37.974160,28.922000
37.984825,28.921063
37.997623,28.919936
38.012980,28.918584
38.014823,28.918422
38.017035,28.918227
38.019688,28.917993
38.022873,28.917712
38.026694,28.917375
38.031280,28.916971
38.036783,28.916485
38.043387,28.915902
38.051311,28.915203
38.060820,28.914363
38.072230,28.913354
38.085923,28.912142
38.102355,28.910687
38.104327,28.910512
38.106693,28.910303
38.109532,28.910051
38.112939,28.909749
38.117028,28.909386
38.121934,28.908951
38.127822,28.908428
38.134887,28.907801
38.143366,28.907048
38.153540,28.906144
38.165748,28.905058
38.180399,28.903754
38.182157,28.903598
38.184267,28.903410
38.186798,28.903185
38.189836,28.902914
38.193482,28.902589
38.197856,28.902199
38.203106,28.901731
38.209405,28.901169
38.216965,28.900495
38.226036,28.899685
38.236921,28.898713
38.249984,28.897545
38.265659,28.896142
38.267540,28.895974
38.269797,28.895772
38.272506,28.895529
38.275756,28.895238
38.279657,28.894889
38.284337,28.894469
38.289954,28.893966
38.296694,28.893362
38.304782,28.892636
38.314487,28.891765
38.326134,28.890719
38.340110,28.889463
38.356881,28.887954
38.358894,28.887773
38.361309,28.887555
38.364207,28.887294
38.367685,28.886981
38.371858,28.886605
38.376866,28.886154
38.382875,28.885612
38.390087,28.884962
38.398740,28.884181
38.409124,28.883244
38.421586,28.882118
38.436539,28.880767
38.438333,28.880604
38.440487,28.880409
38.443071,28.880176
38.446171,28.879895
38.449892,28.879558
38.454357,28.879154
38.459715,28.878669
38.466145,28.878087
38.473861,28.877387
38.483119,28.876548
38.494230,28.875540
38.507563,28.874329
38.523562,28.872876
38.525482,28.872701
38.527785,28.872492
38.530550,28.872240
38.533868,28.871939
38.537849,28.871576
38.542626,28.871142
38.548359,28.870620
38.555238,28.869993
38.563493,28.869241
38.573400,28.868338
38.585287,28.867254
38.599552,28.865952
38.616670,28.864388
38.618724,28.864201
38.621189,28.863975
38.624147,28.863705
38.627697,28.863380
38.631956,28.862991
38.637068,28.862523
38.643201,28.861962
38.650562,28.861288
38.659394,28.860479
38.669993,28.859507
38.682712,28.858341
38.697975,28.856940
38.699806,28.856772
38.702004,28.856570
38.704641,28.856328
38.707806,28.856037
38.711604,28.855688
38.716161,28.855269
38.721630,28.854766
38.728193,28.854163
38.736068,28.853438
38.745518,28.852568
38.756858,28.851524
38.770467,28.850270
38.786797,28.848763
38.788756,28.848582
38.791108,28.848365
38.793929,28.848105
38.797316,28.847792
38.801379,28.847417
38.806255,28.846967
38.812106,28.846426
38.819128,28.845777
38.827554,28.844998
38.837665,28.844062
38.849798,28.842939
38.864358,28.841590
38.866105,28.841428
38.868202,28.841234
38.870718,28.841000
38.873737,28.840721
38.877360,28.840385
38.881707,28.839981
38.886924,28.839497
38.893185,28.838916
38.900698,28.838219
38.909713,28.837381
38.920531,28.836376
38.933513,28.835168
38.949091,28.833719
38.950960,28.833544
38.953203,28.833336
38.955895,28.833085
38.959125,28.832784
38.963002,28.832423
38.967653,28.831989
38.973235,28.831469
38.979934,28.830844
38.987972,28.830094
38.997617,28.829194
39.009192,28.828113
39.023081,28.826815
39.039749,28.825256
39.041749,28.825069
39.044149,28.824845
39.047029,28.824575
39.050485,28.824252
39.054633,28.823863
39.059610,28.823397
39.065582,28.822838
39.072749,28.822166
39.081349,28.821360
39.091669,28.820392
39.104053,28.819229
39.118914,28.817834
39.136747,28.816157
39.138887,28.815956
39.141455,28.815714
39.144537,28.815424
39.148234,28.815076
39.152672,28.814659
39.157997,28.814158
39.164387,28.813556
39.172055,28.812833
39.181256,28.811966
39.192298,28.810925
39.205548,28.809675
39.207138,28.809525
39.209046,28.809345
39.211336,28.809129
39.214083,28.808869
39.217380,28.808558
39.221337,28.808184
39.226085,28.807736
39.231782,28.807197
39.238619,28.806551
39.246823,28.805775
39.256668,28.804844
39.268482,28.803725
39.282659,28.802382
39.299671,28.800769
39.301712,28.800576
39.304162,28.800343
39.307102,28.800065
39.310629,28.799730
39.314862,28.799328
39.319942,28.798846
39.326038,28.798267
39.333353,28.797572
39.342131,28.796738
39.352664,28.795737
39.365304,28.794534
39.380472,28.793090
39.382293,28.792917
39.384477,28.792709
39.387098,28.792459
39.390243,28.792160
39.394017,28.791800
39.398547,28.791368
39.403982,28.790850
39.410504,28.790228
39.418330,28.789482
39.427722,28.788585
39.438992,28.787509
39.452516,28.786217
39.468745,28.784665
39.470692,28.784479
39.473029,28.784256
39.475834,28.783987
39.479199,28.783665
39.483237,28.783279
39.488083,28.782815
39.493898,28.782258
39.500876,28.781590
39.509250,28.780787
39.519299,28.779824
39.531357,28.778667
39.545827,28.777279
39.563191,28.775611
39.565274,28.775410
39.567775,28.775170
39.570775,28.774882
39.574376,28.774536
39.578696,28.774120
39.583881,28.773621
39.590103,28.773023
39.597569,28.772304
39.606528,28.771442
39.617280,28.770406
39.630181,28.769163
39.645663,28.767670
39.647521,28.767491
39.649750,28.767275
39.652425,28.767017
39.655636,28.766707
39.659488,28.766336
39.664111,28.765889
39.669658,28.765353
39.676315,28.764710
39.684303,28.763938
39.693889,28.763012
39.705392,28.761899
39.719196,28.760563
39.735761,28.758959
39.737748,28.758766
39.740134,28.758535
39.742996,28.758258
39.746431,28.757925
39.750552,28.757525
39.755499,28.757046
39.761434,28.756470
39.768556,28.755779
39.777103,28.754949
39.787359,28.753953
39.799667,28.752758
39.814436,28.751322
39.816208,28.751150
39.818335,28.750943
39.820887,28.750694
39.823950,28.750397
39.827625,28.750039
39.832035,28.749610
39.837327,28.749095
39.843677,28.748476
39.851297,28.747734
39.860442,28.746843
39.871416,28.745773
39.884584,28.744489
39.900386,28.742947
39.902282,28.742762
39.904557,28.742540
39.907288,28.742273
39.910565,28.741953
39.914497,28.741569
39.919215,28.741108
39.924877,28.740554
39.931672,28.739890
39.939825,28.739093
39.949609,28.738136
39.961350,28.736987
39.975439,28.735607
39.992346,28.733950
39.994375,28.733751
39.996809,28.733512
39.999731,28.733226
40.003237,28.732882
40.007444,28.732469
40.012492,28.731974
40.018550,28.731379
40.025820,28.730666
40.034543,28.729809
40.045012,28.728780
40.057574,28.727546
40.072648,28.726063
40.074457,28.725885
40.076628,28.725671
40.079232,28.725415
40.082358,28.725107
40.086109,28.724738
40.090610,28.724295
40.096012,28.723763
40.102494,28.723124
40.110272,28.722358
40.119605,28.721438
40.130806,28.720333
40.144246,28.719007
40.160375,28.717414
40.162310,28.717223
40.164633,28.716994
40.167420,28.716718
40.170764,28.716388
40.174777,28.715991
40.179593,28.715515
40.185372,28.714944
40.192307,28.714258
40.200629,28.713435
40.210616,28.712447
40.222599,28.711260
40.236980,28.709835
40.238705,28.709664
40.240776,28.709459
40.243261,28.709213
40.246243,28.708917
40.249821,28.708562
40.254115,28.708137
40.259268,28.707626
40.265451,28.707012
40.272871,28.706276
40.281775,28.705392
40.292460,28.704331
40.305282,28.703057
40.320668,28.701527
40.339131,28.699690
40.341347,28.699469
40.344005,28.699205
40.347196,28.698887
40.351024,28.698506
40.355618,28.698048
40.361132,28.697499
40.367747,28.696840
40.375686,28.696049
40.385213,28.695099
40.396645,28.693958
40.410363,28.692589
40.412009,28.692425
40.413985,28.692228
40.416355,28.691991
40.419200,28.691707
40.422613,28.691366
40.426710,28.690957
40.431625,28.690466
40.437524,28.689876
40.444602,28.689169
40.453096,28.688319
40.463289,28.687300
40.475520,28.686076
40.490198,28.684606
40.507811,28.682841
40.509925,28.682629
40.512461,28.682375
